14044	"Córdoba"	"Monturque"	-4.58138	37.475731	600
14045	"Córdoba"	"Moriles"	-4.628223	37.426789	0
14046	"Córdoba"	"Nueva Carteya"	-4.447698	37.59954	1088
14047	"Córdoba"	"Obejo"	-4.760518	38.074015	448
14048	"Córdoba"	"Palenciana"	-4.5915	37.249011	1588
14049	"Córdoba"	"Palma del Río"	-5.292304	37.672667	5528
14050	"Córdoba"	"Pedro Abad"	-4.455695	37.969526	1596
14051	"Córdoba"	"Pedroche"	-4.741746	38.421702	1944
14052	"Córdoba"	"Peñarroya-Pueblonuevo"	-5.24432	38.317587	0
14053	"Córdoba"	"Posadas"	-5.117853	37.837806	2736
14054	"Córdoba"	"Pozoblanco"	-4.798744	38.262873	6748
14055	"Córdoba"	"Priego de Córdoba"	-4.192582	37.43139	13464
14056	"Córdoba"	"Puente Genil"	-4.761303	37.402554	6408
14057	"Córdoba"	"Rambla. La"	-4.787802	37.66854	9000
14058	"Córdoba"	"Rute"	-4.368522	37.348198	7640
14059	"Córdoba"	"San Sebastián de los Ballesteros"	-4.832146	37.667093	0
14061	"Córdoba"	"Santa Eufemia"	-4.897533	38.605996	964
14060	"Córdoba"	"Santaella"	-4.855273	37.549394	2512
14062	"Córdoba"	"Torrecampo"	-4.634803	38.462479	2108
14063	"Córdoba"	"Valenzuela"	-4.241144	37.769759	2224
14064	"Córdoba"	"Valsequillo"	-5.37513	38.458994	1064
14065	"Córdoba"	"Victoria. La"	-4.85459	37.696414	0
14066	"Córdoba"	"Villa del Río"	-4.298723	37.981387	3368
14067	"Córdoba"	"Villafranca de Córdoba"	-4.556505	37.95476	3596
14068	"Córdoba"	"Villaharta"	-4.899835	38.138605	284
14069	"Córdoba"	"Villanueva de Córdoba"	-4.629673	38.276164	6572
14070	"Córdoba"	"Villanueva del Duque"	-5.038866	38.348449	1664
14071	"Córdoba"	"Villanueva del Rey"	-5.1893	38.143662	1388
14072	"Córdoba"	"Villaralto"	-4.975098	38.455048	1368
14073	"Córdoba"	"Villaviciosa de Córdoba"	-5.008117	38.013466	1600
14074	"Córdoba"	"Viso. El"	-4.993824	38.598824	2704
14075	"Córdoba"	"Zuheros"	-4.332553	37.526779	2024
15001	"Coruña. A"	"Abegondo"	-8.294998	43.209028	3819
15002	"Coruña. A"	"Ames"	-8.646197	42.891041	4604
15003	"Coruña. A"	"Aranga"	-8.012838	43.222815	2207
15004	"Coruña. A"	"Ares"	-8.257035	43.437767	4813
15005	"Coruña. A"	"Arteixo"	-8.508652	43.298733	6533
15006	"Coruña. A"	"Arzúa"	-8.182451	42.926876	4794
15007	"Coruña. A"	"Baña. A"	-8.752881	42.963426	3477
15008	"Coruña. A"	"Bergondo"	-8.248783	43.31155	4775
15009	"Coruña. A"	"Betanzos"	-8.223139	43.275233	5840
15010	"Coruña. A"	"Boimorto"	-8.130693	43.008392	2421
15011	"Coruña. A"	"Boiro"	-8.88899	42.679163	7386
15012	"Coruña. A"	"Boqueixón"	-8.422628	42.827516	3348
15013	"Coruña. A"	"Brión"	-8.720943	42.851673	6292
15014	"Coruña. A"	"Cabana de Bergantiños"	-8.895677	43.194367	3063
15015	"Coruña. A"	"Cabanas"	-8.130976	43.434245	2492
15016	"Coruña. A"	"Camariñas"	-9.145518	43.159977	2659
15017	"Coruña. A"	"Cambre"	-8.328878	43.279719	4409
15018	"Coruña. A"	"Capela. A"	-8.041097	43.444947	3253
15019	"Coruña. A"	"Carballo"	-8.668696	43.212589	9198
15901	"Coruña. A"	"Cariño"	-7.901255	43.726416	0
15020	"Coruña. A"	"Carnota"	-9.101961	42.84562	3068
15021	"Coruña. A"	"Carral"	-8.360058	43.212035	2998
15022	"Coruña. A"	"Cedeira"	-8.004975	43.673591	3358
15023	"Coruña. A"	"Cee"	-9.195353	42.969415	3034
15024	"Coruña. A"	"Cerceda"	-8.483333	43.167089	2739
15025	"Coruña. A"	"Cerdido"	-7.962085	43.611696	1760
15026	"Coruña. A"	"Cesuras"	-8.216254	43.162857	2349
15027	"Coruña. A"	"Coirós"	-8.138152	43.241826	1484
15028	"Coruña. A"	"Corcubión"	-9.198303	42.931523	1146
15029	"Coruña. A"	"Coristanco"	-8.76801	43.160793	4575
15030	"Coruña. A"	"Coruña. A"	-8.422239	43.346125	19415
15031	"Coruña. A"	"Culleredo"	-8.406594	43.273408	4891
15032	"Coruña. A"	"Curtis"	-8.045609	43.135187	1707
15033	"Coruña. A"	"Dodro"	-8.720113	42.722771	3871
15034	"Coruña. A"	"Dumbría"	-9.097151	42.988413	2273
15035	"Coruña. A"	"Fene"	-8.159655	43.462088	3234
15036	"Coruña. A"	"Ferrol"	-8.270394	43.509842	16641
15037	"Coruña. A"	"Fisterra"	-9.260475	42.937305	2340
15038	"Coruña. A"	"Frades"	-8.27753	43.045208	2806
15039	"Coruña. A"	"Irixoa"	-8.0696	43.285497	2578
15041	"Coruña. A"	"Laracha. A"	-8.553654	43.232345	6354
15040	"Coruña. A"	"Laxe"	-9.019201	43.187647	2440
15042	"Coruña. A"	"Lousame"	-8.835979	42.765271	4547
15043	"Coruña. A"	"Malpica de Bergantiños"	-8.814203	43.297139	4480
15044	"Coruña. A"	"Mañón"	-7.734236	43.652426	4909
15045	"Coruña. A"	"Mazaricos"	-8.991649	42.930054	4471
15046	"Coruña. A"	"Melide"	-8.037322	42.933677	3496
15047	"Coruña. A"	"Mesía"	-8.234281	43.09914	2635
15048	"Coruña. A"	"Miño"	-8.17875	43.356105	2578
15049	"Coruña. A"	"Moeche"	-7.979088	43.565381	3343
15050	"Coruña. A"	"Monfero"	-7.999352	43.347725	3348
15051	"Coruña. A"	"Mugardos"	-8.233454	43.450034	3662
15053	"Coruña. A"	"Muros"	-9.034767	42.804223	8223
15052	"Coruña. A"	"Muxía"	-9.193044	43.057841	4818
15054	"Coruña. A"	"Narón"	-8.167593	43.538817	5018
15055	"Coruña. A"	"Neda"	-8.126296	43.49819	2730
15056	"Coruña. A"	"Negreira"	-8.818218	42.908689	3410
15057	"Coruña. A"	"Noia"	-8.871343	42.800938	8085
15058	"Coruña. A"	"Oleiros"	-8.330834	43.349918	3196
15059	"Coruña. A"	"Ordes"	-8.399134	43.092087	3900
15060	"Coruña. A"	"Oroso"	-8.387426	42.998264	2321
15061	"Coruña. A"	"Ortigueira"	-7.828992	43.651539	5230
15062	"Coruña. A"	"Outes"	-8.921931	42.850965	7904
15063	"Coruña. A"	"Oza dos Ríos"	-8.159137	43.204873	2454
15064	"Coruña. A"	"Paderne"	-8.161411	43.295178	2630
15065	"Coruña. A"	"Padrón"	-8.631087	42.75735	8827
15066	"Coruña. A"	"Pino. O"	-8.323086	42.938219	4047
15067	"Coruña. A"	"Pobra do Caramiñal. A"	-8.948084	42.625856	4656
15068	"Coruña. A"	"Ponteceso"	-8.878476	43.261137	4162
15069	"Coruña. A"	"Pontedeume"	-8.154617	43.400204	5508
15070	"Coruña. A"	"Pontes de García Rodríguez. As"	-7.873094	43.463755	4090
15071	"Coruña. A"	"Porto do Son"	-8.988952	42.685551	5888
15072	"Coruña. A"	"Rianxo"	-8.785682	42.684075	5812
15073	"Coruña. A"	"Ribeira"	-9.011791	42.575499	6154
15074	"Coruña. A"	"Rois"	-8.725281	42.788371	6459
15075	"Coruña. A"	"Sada"	-8.282129	43.353755	4138
15076	"Coruña. A"	"San Sadurniño"	-8.047532	43.52855	4433
15077	"Coruña. A"	"Santa Comba"	-8.806812	43.045446	4922
15078	"Coruña. A"	"Santiago de Compostela"	-8.517177	42.910558	22749
15079	"Coruña. A"	"Santiso"	-8.070829	42.868317	2611
15080	"Coruña. A"	"Sobrado"	-7.997444	43.056366	2863
15081	"Coruña. A"	"Somozas. As"	-7.920273	43.524892	2135
15082	"Coruña. A"	"Teo"	-8.564938	42.797257	6430
15083	"Coruña. A"	"Toques"	-7.954505	42.969709	1346
15084	"Coruña. A"	"Tordoia"	-8.56056	43.0881	1869
15085	"Coruña. A"	"Touro"	-8.312198	42.85748	4994
15086	"Coruña. A"	"Trazo"	-8.538991	43.011183	1979
15088	"Coruña. A"	"Val do Dubra"	-8.654029	43.019641	2687
15087	"Coruña. A"	"Valdoviño"	-8.123107	43.603177	3805
15089	"Coruña. A"	"Vedra"	-8.464447	42.780831	5217
15091	"Coruña. A"	"Vilarmaior"	-8.123154	43.356586	2036
15090	"Coruña. A"	"Vilasantar"	-8.099353	43.072147	1598
15092	"Coruña. A"	"Vimianzo"	-9.037207	43.095736	4152
15093	"Coruña. A"	"Zas"	-8.925439	43.090885	2882
16001	"Cuenca"	"Abia de la Obispalía"	-2.384026	40.037398	341
16002	"Cuenca"	"Acebrón. El"	-2.980745	39.908156	199
16003	"Cuenca"	"Alarcón"	-2.069149	39.53477	891
16004	"Cuenca"	"Albaladejo del Cuende"	-2.234629	39.805007	1394
16005	"Cuenca"	"Albalate de las Nogueras"	-2.28437	40.364301	875
16006	"Cuenca"	"Albendea"	-2.399472	40.472297	477
16007	"Cuenca"	"Alberca de Záncara. La"	-2.498778	39.497807	1153
16008	"Cuenca"	"Alcalá de la Vega"	-1.513006	40.031695	448
16009	"Cuenca"	"Alcantud"	-2.320392	40.535415	282
16010	"Cuenca"	"Alcázar del Rey"	-2.808374	40.05453	517
16011	"Cuenca"	"Alcohujate"	-2.601586	40.423691	286
16012	"Cuenca"	"Alconchel de la Estrella"	-2.580426	39.717164	533
16013	"Cuenca"	"Algarra"	-1.443839	40.026529	147
16014	"Cuenca"	"Aliaguilla"	-1.322777	39.729138	716
16015	"Cuenca"	"Almarcha. La"	-2.387359	39.690804	1058
16016	"Cuenca"	"Almendros"	-2.874545	39.874192	1113
16017	"Cuenca"	"Almodóvar del Pinar"	-1.889295	39.703408	931
16018	"Cuenca"	"Almonacid del Marquesado"	-2.781614	39.827258	803
16019	"Cuenca"	"Altarejos"	-2.396908	39.924871	839
16020	"Cuenca"	"Arandilla del Arroyo"	-2.379947	40.513399	159
16905	"Cuenca"	"Arcas del Villar"	-2.08882	39.954198	0
16022	"Cuenca"	"Arcos de la Sierra"	-2.08967	40.343556	209
16024	"Cuenca"	"Arguisuelas"	-1.832241	39.831187	342
16025	"Cuenca"	"Arrancacepas"	-2.350083	40.30786	437
16026	"Cuenca"	"Atalaya del Cañavate"	-2.245671	39.514647	593
16027	"Cuenca"	"Barajas de Melo"	-2.962357	40.116924	1209
16029	"Cuenca"	"Barchín del Hoyo"	-2.037704	39.682857	927
16030	"Cuenca"	"Bascuñana de San Pedro"	-2.22451	40.209891	126
16031	"Cuenca"	"Beamud"	-1.8335	40.193112	234
16032	"Cuenca"	"Belinchón"	-3.03823	40.051631	1591
16033	"Cuenca"	"Belmonte"	-2.703007	39.565201	2533
16034	"Cuenca"	"Belmontejo"	-2.329343	39.814771	657
16035	"Cuenca"	"Beteta"	-2.052528	40.559279	453
16036	"Cuenca"	"Boniches"	-1.622897	39.974161	258
16038	"Cuenca"	"Buciegas"	-2.46531	40.339172	239
16039	"Cuenca"	"Buenache de Alarcón"	-2.157092	39.652174	1774
16040	"Cuenca"	"Buenache de la Sierra"	-1.984285	40.125187	139
16041	"Cuenca"	"Buendía"	-2.762667	40.373133	1193
16042	"Cuenca"	"Campillo de Altobuey"	-1.795728	39.616252	3157
16043	"Cuenca"	"Campillos-Paravientos"	-1.540057	39.967367	254
16044	"Cuenca"	"Campillos-Sierra"	-1.686548	40.09226	270
16901	"Cuenca"	"Campos del Paraíso"	-2.702752	40.025584	0
16045	"Cuenca"	"Canalejas del Arroyo"	-2.468815	40.386824	740
16046	"Cuenca"	"Cañada del Hoyo"	-1.902223	39.977918	330
16047	"Cuenca"	"Cañada Juncosa"	-2.229303	39.55609	310
16048	"Cuenca"	"Cañamares"	-2.240654	40.441094	422
16049	"Cuenca"	"Cañavate. El"	-2.327101	39.541663	652
16050	"Cuenca"	"Cañaveras"	-2.394121	40.357132	1268
16051	"Cuenca"	"Cañaveruelas"	-2.647139	40.412936	465
16052	"Cuenca"	"Cañete"	-1.666075	40.036157	1217
16053	"Cuenca"	"Cañizares"	-2.190441	40.512329	565
16055	"Cuenca"	"Carboneras de Guadazaón"	-1.795829	39.894359	803
16056	"Cuenca"	"Cardenete"	-1.702629	39.799149	1683
16057	"Cuenca"	"Carrascosa"	-2.193873	40.584048	294
16058	"Cuenca"	"Carrascosa de Haro"	-2.551919	39.591325	422
16060	"Cuenca"	"Casas de Benítez"	-2.11227	39.304858	927
16061	"Cuenca"	"Casas de Fernando Alonso"	-2.328875	39.34772	513
16062	"Cuenca"	"Casas de Garcimolina"	-1.407447	40.009983	243
16063	"Cuenca"	"Casas de Guijarro"	-2.159953	39.344399	211
16064	"Cuenca"	"Casas de Haro"	-2.26134	39.294281	875
16065	"Cuenca"	"Casas de los Pinos"	-2.380455	39.295962	461
16066	"Cuenca"	"Casasimarro"	-2.041037	39.383953	1642
16067	"Cuenca"	"Castejón"	-2.53992	40.396855	795
16068	"Cuenca"	"Castillejo de Iniesta"	-1.751226	39.530486	382
16070	"Cuenca"	"Castillejo-Sierra"	-2.105172	40.37966	247
16072	"Cuenca"	"Castillo de Garcimuñoz"	-2.356676	39.671468	1185
16071	"Cuenca"	"Castillo-Albaráñez"	-2.387745	40.294544	175
16073	"Cuenca"	"Cervera del Llano"	-2.435913	39.787742	832
16023	"Cuenca"	"Chillarón de Cuenca"	-2.218249	40.119336	0
16081	"Cuenca"	"Chumillas"	-2.038122	39.765978	159
16074	"Cuenca"	"Cierva. La"	-1.869027	40.061769	290
16078	"Cuenca"	"Cuenca"	-1.993823	40.205202	6622
16079	"Cuenca"	"Cueva del Hierro"	-2.005547	40.575298	139
16082	"Cuenca"	"Enguídanos"	-1.62799	39.667036	855
16083	"Cuenca"	"Fresneda de Altarejos"	-2.302327	39.928634	433
16084	"Cuenca"	"Fresneda de la Sierra"	-2.14241	40.405736	334
16085	"Cuenca"	"Frontera. La"	-2.211378	40.395915	426
16086	"Cuenca"	"Fuente de Pedro Naharro"	-3.042905	39.927666	1098
16087	"Cuenca"	"Fuentelespino de Haro"	-2.64158	39.682292	588
16088	"Cuenca"	"Fuentelespino de Moya"	-1.466856	39.929061	417
16904	"Cuenca"	"Fuentenava de Jábaga"	-2.307175	40.12999	0
16089	"Cuenca"	"Fuentes"	-2.000671	39.930746	668
16091	"Cuenca"	"Fuertescusa"	-2.154165	40.460957	270
16092	"Cuenca"	"Gabaldón"	-1.954784	39.642727	430
16093	"Cuenca"	"Garaballa"	-1.374216	39.806094	235
16094	"Cuenca"	"Gascueña"	-2.534384	40.297245	1209
16095	"Cuenca"	"Graja de Campalbo"	-1.273383	39.896132	131
16096	"Cuenca"	"Graja de Iniesta"	-1.677705	39.516372	310
16097	"Cuenca"	"Henarejos"	-1.4808	39.832002	481
16098	"Cuenca"	"Herrumblar. El"	-1.613112	39.400931	469
16099	"Cuenca"	"Hinojosa. La"	-2.424983	39.726603	565
16100	"Cuenca"	"Hinojosos. Los"	-2.853828	39.597829	1114
16101	"Cuenca"	"Hito. El"	-2.723279	39.847505	437
16102	"Cuenca"	"Honrubia"	-2.2685	39.606052	1861
16103	"Cuenca"	"Hontanaya"	-2.824298	39.708626	581
16104	"Cuenca"	"Hontecillas"	-2.18672	39.691595	533
16106	"Cuenca"	"Horcajo de Santiago"	-3.033122	39.847708	2393
16107	"Cuenca"	"Huélamo"	-1.814762	40.277049	469
16108	"Cuenca"	"Huelves"	-2.904744	40.045866	398
16109	"Cuenca"	"Huérguina"	-1.597599	40.038291	0
16110	"Cuenca"	"Huerta de la Obispalía"	-2.48017	39.977303	167
16111	"Cuenca"	"Huerta del Marquesado"	-1.706466	40.150487	318
16112	"Cuenca"	"Huete"	-2.636247	40.158707	2740
16113	"Cuenca"	"Iniesta"	-1.73628	39.456634	3611
16115	"Cuenca"	"Laguna del Marquesado"	-1.673166	40.191861	207
16116	"Cuenca"	"Lagunaseca"	-1.99574	40.513062	143
16117	"Cuenca"	"Landete"	-1.355722	39.896635	791
16118	"Cuenca"	"Ledaña"	-1.711591	39.369188	1303
16119	"Cuenca"	"Leganiel"	-2.976968	40.163491	1106
16121	"Cuenca"	"Majadas. Las"	-2.003222	40.303176	585
16122	"Cuenca"	"Mariana"	-2.125196	40.17313	163
16123	"Cuenca"	"Masegosa"	-1.979805	40.541396	211
16124	"Cuenca"	"Mesas. Las"	-2.732886	39.375123	998
16125	"Cuenca"	"Minglanilla"	-1.5698	39.507796	1969
16126	"Cuenca"	"Mira"	-1.47	39.671034	1519
16128	"Cuenca"	"Monreal del Llano"	-2.772843	39.56071	147
16129	"Cuenca"	"Montalbanejo"	-2.507975	39.740803	1189
16130	"Cuenca"	"Montalbo"	-2.656309	39.864698	1141
16131	"Cuenca"	"Monteagudo de las Salinas"	-1.919943	39.809578	262
16132	"Cuenca"	"Mota de Altarejos"	-2.305181	39.872228	143
16133	"Cuenca"	"Mota del Cuervo"	-2.868986	39.458932	3705
16134	"Cuenca"	"Motilla del Palancar"	-1.909716	39.563039	2748
16135	"Cuenca"	"Moya"	-1.353593	39.967178	1224
16137	"Cuenca"	"Narboneta"	-1.494056	39.75673	72
16139	"Cuenca"	"Olivares de Júcar"	-2.330507	39.75268	1122
16140	"Cuenca"	"Olmeda de la Cuesta"	-2.470187	40.307811	477
16141	"Cuenca"	"Olmeda del Rey"	-2.065161	39.825587	775
16142	"Cuenca"	"Olmedilla de Alarcón"	-2.109435	39.618765	688
16143	"Cuenca"	"Olmedilla de Eliz"	-2.42142	40.298182	223
16145	"Cuenca"	"Osa de la Vega"	-2.760392	39.64254	1201
16146	"Cuenca"	"Pajarón"	-1.79328	39.969224	215
16147	"Cuenca"	"Pajaroncillo"	-1.716616	39.945356	127
16148	"Cuenca"	"Palomares del Campo"	-2.624894	39.93902	1360
16149	"Cuenca"	"Palomera"	-2.023572	40.07175	282
16150	"Cuenca"	"Paracuellos"	-1.766693	39.715598	636
16151	"Cuenca"	"Paredes"	-2.854166	40.075964	0
16152	"Cuenca"	"Parra de las Vegas. La"	-2.21898	39.867674	756
16153	"Cuenca"	"Pedernoso. El"	-2.75172	39.47955	1225
16154	"Cuenca"	"Pedroñeras. Las"	-2.638151	39.458165	2935
16155	"Cuenca"	"Peral. El"	-1.884592	39.491608	559
16156	"Cuenca"	"Peraleja. La"	-2.550439	40.240891	935
16157	"Cuenca"	"Pesquera. La"	-1.569717	39.583014	509
16158	"Cuenca"	"Picazo. El"	-2.103316	39.44568	1456
16159	"Cuenca"	"Pinarejo"	-2.417081	39.614717	1468
16160	"Cuenca"	"Pineda de Gigüela"	-2.536875	40.088206	598
16161	"Cuenca"	"Piqueras del Castillo"	-2.085184	39.72106	215
16162	"Cuenca"	"Portalrubio de Guadamejud"	-2.608556	40.281511	358
16163	"Cuenca"	"Portilla"	-2.07433	40.299298	181
16165	"Cuenca"	"Poyatos"	-2.047656	40.426965	366
16166	"Cuenca"	"Pozoamargo"	-2.193891	39.33165	768
16908	"Cuenca"	"Pozorrubielos de la Mancha"	-2.022383	39.478681	0
16167	"Cuenca"	"Pozorrubio"	-2.940806	39.809243	1098
16169	"Cuenca"	"Pozuelo. El"	-2.264642	40.596441	171
16170	"Cuenca"	"Priego"	-2.317289	40.456627	1145
16171	"Cuenca"	"Provencio. El"	-2.570551	39.380122	1414
16172	"Cuenca"	"Puebla de Almenara"	-2.80625	39.787354	950
16174	"Cuenca"	"Puebla del Salvador"	-1.677997	39.566341	561
16175	"Cuenca"	"Quintanar del Rey"	-1.940567	39.337644	2959
16176	"Cuenca"	"Rada de Haro"	-2.610614	39.576272	183
16177	"Cuenca"	"Reíllo"	-1.898508	39.886484	244
16181	"Cuenca"	"Rozalén del Monte"	-2.798961	39.987583	123
16185	"Cuenca"	"Saceda-Trasierra"	-2.850875	40.167048	405
16186	"Cuenca"	"Saelices"	-2.803644	39.899269	1734
16187	"Cuenca"	"Salinas del Manzano"	-1.554614	40.083771	318
16188	"Cuenca"	"Salmeroncillos"	-2.522543	40.500965	847
16189	"Cuenca"	"Salvacañete"	-1.488232	40.133333	994
16190	"Cuenca"	"San Clemente"	-2.432906	39.408256	3186
16191	"Cuenca"	"San Lorenzo de la Parrilla"	-2.385443	39.846199	2117
16192	"Cuenca"	"San Martín de Boniches"	-1.561182	39.874593	342
16193	"Cuenca"	"San Pedro Palmiches"	-2.40475	40.43058	143
16194	"Cuenca"	"Santa Cruz de Moya"	-1.225126	39.949181	660
16196	"Cuenca"	"Santa María de los Llanos"	-2.809935	39.483199	1018
16195	"Cuenca"	"Santa María del Campo Rus"	-2.423851	39.55434	1519
16197	"Cuenca"	"Santa María del Val"	-2.05029	40.488912	199
16198	"Cuenca"	"Sisante"	-2.168331	39.402885	3229
16199	"Cuenca"	"Solera de Gabaldón"	-1.967873	39.751591	159
16909	"Cuenca"	"Sotorribas"	-2.187235	40.285523	0
16202	"Cuenca"	"Talayuelas"	-1.272796	39.828828	621
16203	"Cuenca"	"Tarancón"	-3.005737	39.996807	5336
16204	"Cuenca"	"Tébar"	-2.154035	39.503048	1432
16205	"Cuenca"	"Tejadillos"	-1.610422	40.133001	435
16206	"Cuenca"	"Tinajas"	-2.582921	40.333663	533
16209	"Cuenca"	"Torralba"	-2.288136	40.303931	731
16211	"Cuenca"	"Torrejoncillo del Rey"	-2.540532	40.014976	2024
16212	"Cuenca"	"Torrubia del Campo"	-2.943763	39.880463	1750
16213	"Cuenca"	"Torrubia del Castillo"	-2.297223	39.663231	175
16215	"Cuenca"	"Tragacete"	-1.844363	40.36294	801
16216	"Cuenca"	"Tresjuncos"	-2.746184	39.702721	962
16217	"Cuenca"	"Tribaldos"	-2.916188	39.981124	523
16218	"Cuenca"	"Uclés"	-2.86568	39.956153	1368
16219	"Cuenca"	"Uña"	-1.976533	40.219495	117
16906	"Cuenca"	"Valdecolmenas. Los"	-2.470097	40.108395	0
16224	"Cuenca"	"Valdemeca"	-1.742989	40.225061	330
16225	"Cuenca"	"Valdemorillo de la Sierra"	-1.772148	40.03351	219
16227	"Cuenca"	"Valdemoro-Sierra"	-1.77845	40.129388	350
16228	"Cuenca"	"Valdeolivas"	-2.456294	40.495826	1320
16902	"Cuenca"	"Valdetórtola"	-2.170286	39.924032	0
16903	"Cuenca"	"Valeras. Las"	-2.146976	39.795974	0
16231	"Cuenca"	"Valhermoso de la Fuente"	-2.006623	39.550562	219
16173	"Cuenca"	"Valle de Altomira. El"	-2.767681	40.240581	0
16234	"Cuenca"	"Valsalobre"	-2.120149	40.626352	311
16236	"Cuenca"	"Valverde de Júcar"	-2.230558	39.713743	1381
16237	"Cuenca"	"Valverdejo"	-2.030859	39.62271	270
16238	"Cuenca"	"Vara de Rey"	-2.299058	39.426653	1543
16239	"Cuenca"	"Vega del Codorno"	-1.943903	40.442943	0
16240	"Cuenca"	"Vellisca"	-2.801554	40.122277	720
16242	"Cuenca"	"Villaconejos de Trabaque"	-2.319338	40.398039	764
16243	"Cuenca"	"Villaescusa de Haro"	-2.630625	39.620243	1356
16244	"Cuenca"	"Villagarcía del Llano"	-1.818529	39.338134	1265
16245	"Cuenca"	"Villalba de la Sierra"	-2.083009	40.237145	183
16246	"Cuenca"	"Villalba del Rey"	-2.664209	40.347655	1149
16247	"Cuenca"	"Villalgordo del Marquesado"	-2.511203	39.681731	294
16248	"Cuenca"	"Villalpardo"	-1.632533	39.471189	684
16249	"Cuenca"	"Villamayor de Santiago"	-2.917267	39.727921	2203
16250	"Cuenca"	"Villanueva de Guadamejud"	-2.505098	40.219635	326
16251	"Cuenca"	"Villanueva de la Jara"	-1.943704	39.423456	2267
16253	"Cuenca"	"Villar de Cañas"	-2.580785	39.802449	1539
16254	"Cuenca"	"Villar de Domingo García"	-2.277871	40.224457	668
16255	"Cuenca"	"Villar de la Encina"	-2.53083	39.633697	493
16263	"Cuenca"	"Villar de Olalla"	-2.262339	39.993593	646
16258	"Cuenca"	"Villar del Humo"	-1.645975	39.87217	609
16259	"Cuenca"	"Villar del Infantado"	-2.485798	40.443493	322
16910	"Cuenca"	"Villar y Velasco"	-2.409284	40.139768	0
16264	"Cuenca"	"Villarejo de Fuentes"	-2.680673	39.759759	2641
16265	"Cuenca"	"Villarejo de la Peñuela"	-2.401402	40.084263	227
16266	"Cuenca"	"Villarejo-Periesteban"	-2.45019	39.885176	151
16269	"Cuenca"	"Villares del Saz"	-2.509301	39.832869	851
16270	"Cuenca"	"Villarrubio"	-2.907194	39.946857	537
16271	"Cuenca"	"Villarta"	-1.649604	39.442794	0
16272	"Cuenca"	"Villas de la Ventosa"	-2.411291	40.23029	0
16273	"Cuenca"	"Villaverde y Pasaconsol"	-2.281289	39.774409	270
16274	"Cuenca"	"Víllora"	-1.59179	39.751746	470
16275	"Cuenca"	"Vindel"	-2.384647	40.582925	255
16276	"Cuenca"	"Yémeda"	-1.735689	39.75843	60
16277	"Cuenca"	"Zafra de Záncara"	-2.5451	39.896719	811
16278	"Cuenca"	"Zafrilla"	-1.631558	40.226691	510
16279	"Cuenca"	"Zarza de Tajo"	-3.127377	40.028019	346
16280	"Cuenca"	"Zarzuela"	-2.139544	40.26689	247
20001	"Gipuzkoa"	"Abaltzisketa"	-2.105671	43.038708	730
20002	"Gipuzkoa"	"Aduna"	-2.05629	43.212709	96
20016	"Gipuzkoa"	"Aia"	-2.149387	43.243056	2069
20003	"Gipuzkoa"	"Aizarnazabal"	-2.232911	43.26408	0
20004	"Gipuzkoa"	"Albiztur"	-2.139547	43.131441	891
20005	"Gipuzkoa"	"Alegia"	-2.099205	43.09918	941
20006	"Gipuzkoa"	"Alkiza"	-2.11415	43.170359	554
20906	"Gipuzkoa"	"Altzaga"	-2.15075	43.065518	0
20007	"Gipuzkoa"	"Altzo"	-2.068122	43.096868	399
20008	"Gipuzkoa"	"Amezketa"	-2.071881	43.048445	1611
20009	"Gipuzkoa"	"Andoain"	-2.013219	43.216214	1490
20010	"Gipuzkoa"	"Anoeta"	-2.07506	43.168334	211
20011	"Gipuzkoa"	"Antzuola"	-2.375357	43.097795	1168
20012	"Gipuzkoa"	"Arama"	-2.163259	43.059168	111
20013	"Gipuzkoa"	"Aretxabaleta"	-2.484778	43.020966	1212
20055	"Gipuzkoa"	"Arrasate/Mondragón"	-2.501296	43.071864	2114
20014	"Gipuzkoa"	"Asteasu"	-2.115271	43.204082	871
20903	"Gipuzkoa"	"Astigarraga"	-1.933721	43.277723	0
20015	"Gipuzkoa"	"Ataun"	-2.162144	42.973728	2164
20017	"Gipuzkoa"	"Azkoitia"	-2.329027	43.17416	3795
20018	"Gipuzkoa"	"Azpeitia"	-2.259751	43.162555	4207
20904	"Gipuzkoa"	"Baliarrain"	-2.13221	43.072472	0
20019	"Gipuzkoa"	"Beasain"	-2.219382	43.0723	1132
20020	"Gipuzkoa"	"Beizama"	-2.203377	43.126361	528
20021	"Gipuzkoa"	"Belauntza"	-2.03914	43.135742	226
20022	"Gipuzkoa"	"Berastegi"	-1.960588	43.131519	1339
20074	"Gipuzkoa"	"Bergara"	-2.428895	43.124673	3785
20023	"Gipuzkoa"	"Berrobi"	-2.025816	43.145844	332
20024	"Gipuzkoa"	"Bidegoian"	-2.165146	43.135265	0
20029	"Gipuzkoa"	"Deba"	-2.320175	43.263767	2708
20069	"Gipuzkoa"	"Donostia/San Sebastián"	-1.988039	43.295356	10036
20030	"Gipuzkoa"	"Eibar"	-2.466229	43.196334	1917
20031	"Gipuzkoa"	"Elduain"	-1.974687	43.162887	206
20033	"Gipuzkoa"	"Elgeta"	-2.482728	43.148003	2169
20032	"Gipuzkoa"	"Elgoibar"	-2.403391	43.214489	2215
20067	"Gipuzkoa"	"Errenteria"	-1.888511	43.264385	1057
20066	"Gipuzkoa"	"Errezil"	-2.185321	43.175743	1515
20034	"Gipuzkoa"	"Eskoriatza"	-2.533249	42.999576	1912
